464	Dno=111 datetime=  119222.834 P=A F=[1236, -1]
465	Dno=204 datetime=  119500.017 P=B F=[1239, -1]
466	Dno=111 datetime=  121868.917 P=A F=[1264, -1]
467	Dno=111 datetime=  122807.867 P=A F=[1274, -1]
468	Dno=209 datetime=  124324.584 P=B F=[1290, -1]
469	Dno=209 datetime=  124331.417 P=B F=[1290, -1]
470	Dno=156 datetime=  125089.134 P=A F=[1298, -1]
471	Dno=156 datetime=  125172.467 P=A F=[1299, -1]
472	Dno=151 datetime=    125176.6 P=B F=[1299, -1]
473	Dno=155 datetime=  125246.467 P=B F=[1300, -1]
474	Dno=157 datetime=  125291.067 P=B F=[1300, -1]
475	Dno=111 datetime=    125450.1 P=A F=[1302, -1]
476	Dno=1007 datetime=  125872.667 P=A F=[1307, -1]
477	Dno=1008 datetime=  125907.717 P=A F=[1307, -1]
478	Dno=129 datetime=    125974.2 P=B F=[1308, -1]
479	Dno=123 datetime=  125974.667 P=B F=[1308, -1]
480	Dno=159 datetime=    126137.1 P=B F=[1309, -1]
481	Dno=152 datetime=   126157.35 P=B F=[1310, -1]
482	Dno=101 datetime=  126199.784 P=B F=[1310, -1]
483	Dno=102 datetime=  126199.784 P=B F=[1310, -1]
484	Dno=151 datetime=  126204.584 P=B F=[1310, -1]
485	Dno=149 datetime=  126230.001 P=B F=[1310, -1]
486	Dno=111 datetime=  126324.751 P=A F=[1311, -1]
487	Dno=149 datetime=   127508.45 P=B F=[1324, -1]
488	Dno=151 datetime=  128089.584 P=B F=[1330, -1]
489	Dno=101 datetime=  128090.467 P=B F=[1330, -1]
490	Dno=102 datetime=  128090.467 P=B F=[1330, -1]
491	Dno=155 datetime=  128110.367 P=B F=[1330, -1]
492	Dno=111 datetime=  128123.651 P=A F=[1330, -1]
493	Dno=111 datetime=  128127.917 P=A F=[1330, -1]
494	Dno=111 datetime=  128130.117 P=A F=[1330, -1]
495	Dno=111 datetime=  128133.301 P=A F=[1330, -1]
496	Dno=111 datetime=  128142.551 P=A F=[1331, -1]
497	Dno=111 datetime=    128145.1 P=A F=[1331, -1]
498	Dno=111 datetime=  128152.717 P=A F=[1331, -1]
499	Dno=111 datetime=  128155.034 P=A F=[1331, -1]
500	Dno=155 datetime=  128194.484 P=B F=[1331, -1]
501	Dno=152 datetime=    128199.2 P=B F=[1331, -1]
502	Dno=159 datetime=  128210.017 P=B F=[1331, -1]
503	Dno=123 datetime=  128238.334 P=B F=[1332, -1]
504	Dno=129 datetime=  128248.467 P=B F=[1332, -1]
505	Dno=111 datetime=  128720.684 P=A F=[1337, -1]
506	Dno=111 datetime=  129609.801 P=A F=[1346, -1]
507	Dno=129 datetime=  131517.067 P=B F=[1366, -1]
508	Dno=123 datetime=  131517.551 P=B F=[1366, -1]
509	Dno=159 datetime=  131524.317 P=B F=[1366, -1]
510	Dno=152 datetime=  131534.017 P=B F=[1366, -1]
511	Dno=101 datetime=  131555.651 P=B F=[1367, -1]
512	Dno=102 datetime=  131555.651 P=B F=[1367, -1]
513	Dno=156 datetime=  131585.767 P=A F=[1367, -1]
514	Dno=156 datetime=  131660.934 P=A F=[1368, -1]
515	Dno=127 datetime=  131759.117 P=A F=[1369, -1]
516	Dno=207 datetime=  131759.117 P=A F=[1369, -1]
517	Dno=207 datetime=  131777.534 P=A F=[1369, -1]
518	Dno=127 datetime=  131777.551 P=A F=[1369, -1]
519	Dno=111 datetime=  132263.017 P=A F=[1374, -1]
520	Dno=111 datetime=  133144.551 P=A F=[1383, -1]
521	Dno=111 datetime=  135876.534 P=A F=[1412, -1]
522	Dno=111 datetime=  136736.301 P=A F=[1421, -1]
523	Dno=111 datetime=   139493.35 P=A F=[1451, -1]
524	Dno=111 datetime=  140344.917 P=A F=[1460, -1]
525	Dno=111 datetime=    143124.6 P=A F=[1489, -1]
526	Dno=111 datetime=  143965.617 P=A F=[1498, -1]
527	Dno=111 datetime=  146777.084 P=A F=[1528, -1]
528	Dno=111 datetime=    147612.2 P=A F=[1536, -1]
529	Dno=111 datetime=  150464.367 P=A F=[1566, -1]
530	Dno=111 datetime=  151264.334 P=A F=[1575, -1]
531	Dno=204 datetime=  151649.284 P=B F=[1579, -1]
532	Dno=204 datetime=   151759.95 P=B F=[1580, -1]
533	Dno=204 datetime=  151911.367 P=B F=[1582, -1]
534	Dno=111 datetime=  154107.267 P=A F=[1605, -1]
535	Dno=111 datetime=  154938.484 P=A F=[1614, -1]
536	Dno=111 datetime=  157810.184 P=A F=[1644, -1]
537	Dno=111 datetime=  158654.567 P=A F=[1653, -1]
538	Dno=118 datetime=   159530.35 P=B F=[1662, -1]
539	Dno=128 datetime=   159530.35 P=B F=[1662, -1]
540	Dno=152 datetime=  160083.984 P=B F=[1668, -1]
541	Dno=1009 datetime=  160096.734 P=B F=[1668, -1]
542	Dno=1010 datetime=  160107.167 P=B F=[1668, -1]
543	Dno=152 datetime=  160119.151 P=B F=[1668, -1]
544	Dno=128 datetime=  161381.667 P=B F=[1682, -1]
545	Dno=111 datetime=  161494.867 P=A F=[1683, -1]
546	Dno=111 datetime=  162357.501 P=A F=[1692, -1]
547	Dno=118 datetime=  163420.151 P=B F=[1703, -1]
548	Dno=155 datetime=  164772.484 P=B F=[1718, -1]
549	Dno=111 datetime=  164822.967 P=A F=[1718, -1]
550	Dno=111 datetime=  164826.567 P=A F=[1718, -1]
551	Dno=111 datetime=  165119.634 P=A F=[1721, -1]
552	Dno=211 datetime=  165158.001 P=B F=[1722, -1]
553	Dno=211 datetime=  165259.617 P=B F=[1723, -1]
554	Dno=211 datetime=    165585.2 P=B F=[1726, -1]
555	Dno=211 datetime=  165689.417 P=B F=[1727, -1]
556	Dno=211 datetime=  165740.667 P=B F=[1728, -1]
557	Dno=211 datetime=  165825.617 P=B F=[1729, -1]
558	Dno=211 datetime=  165875.217 P=B F=[1729, -1]
559	Dno=211 datetime=   165972.35 P=B F=[1730, -1]
560	Dno=111 datetime=    166006.7 P=A F=[1731, -1]
561	Dno=211 datetime=    166019.7 P=B F=[1731, -1]
562	Dno=211 datetime=  166118.051 P=B F=[1732, -1]
563	Dno=211 datetime=  166166.717 P=B F=[1732, -1]
564	Dno=211 datetime=  166270.251 P=B F=[1733, 1734]
565	Dno=211 datetime=  166318.584 P=B F=[1734, -1]
566	Dno=211 datetime=  166421.784 P=B F=[1735, -1]
567	Dno=211 datetime=    166469.2 P=B F=[1736, -1]
568	Dno=211 datetime=    166575.1 P=B F=[1737, -1]
569	Dno=211 datetime=  166621.067 P=B F=[1737, -1]
570	Dno=211 datetime=  166727.984 P=B F=[1738, -1]
571	Dno=211 datetime=  166775.267 P=B F=[1739, -1]
572	Dno=211 datetime=  166877.084 P=B F=[1740, -1]
573	Dno=211 datetime=  166883.284 P=B F=[1740, -1]
574	Dno=111 datetime=  168725.751 P=A F=[1759, -1]
575	Dno=155 datetime=  168761.284 P=B F=[1760, -1]
576	Dno=211 datetime=  168765.167 P=B F=[1760, -1]
577	Dno=103 datetime=  168822.367 P=B F=[1760, -1]
578	Dno=103 datetime=  168835.217 P=B F=[1761, -1]
579	Dno=103 datetime=  168932.434 P=B F=[1762, -1]
580	Dno=103 datetime=  168944.901 P=B F=[1762, -1]
581	Dno=103 datetime=  169213.517 P=B F=[1765, -1]
582	Dno=111 datetime=  169672.717 P=A F=[1769, -1]
583	Dno=155 datetime=  170029.717 P=B F=[1773, -1]
584	Dno=112 datetime=  170038.434 P=B F=[1773, -1]
585	Dno=211 datetime=  170057.034 P=B F=[1774, -1]
586	Dno=120 datetime=  170057.084 P=B F=[1774, -1]
587	Dno=140 datetime=   170064.95 P=B F=[1774, -1]
588	Dno=211 datetime=  170615.917 P=B F=[1779, -1]
589	Dno=211 datetime=  170666.267 P=B F=[1780, -1]
590	Dno=140 datetime=  170679.551 P=B F=[1780, -1]
591	Dno=140 datetime=   170689.35 P=B F=[1780, -1]
592	Dno=211 datetime=    170729.6 P=B F=[1781, -1]
593	Dno=209 datetime=  170761.534 P=B F=[1781, -1]
594	Dno=211 datetime=  170786.534 P=B F=[1781, -1]
595	Dno=140 datetime=   170794.35 P=B F=[1781, -1]
596	Dno=209 datetime=  170806.234 P=B F=[1781, -1]
597	Dno=211 datetime=  170846.634 P=B F=[1782, -1]
598	Dno=211 datetime=  170867.534 P=B F=[1782, -1]
599	Dno=149 datetime=  170937.934 P=B F=[1783, -1]
600	Dno=118 datetime=  170940.417 P=B F=[1783, -1]
601	Dno=128 datetime=  170944.334 P=B F=[1783, -1]
602	Dno=140 datetime=   170986.35 P=B F=[1783, -1]
603	Dno=211 datetime=  171071.967 P=B F=[1784, -1]
604	Dno=211 datetime=  171117.784 P=B F=[1785, -1]
605	Dno=211 datetime=  171196.467 P=B F=[1786, -1]
606	Dno=211 datetime=  171244.484 P=B F=[1786, -1]
607	Dno=211 datetime=    171317.7 P=B F=[1787, -1]
608	Dno=211 datetime=  171370.634 P=B F=[1787, -1]
609	Dno=211 datetime=  171441.801 P=B F=[1788, -1]
610	Dno=211 datetime=  171498.034 P=B F=[1789, -1]
611	Dno=211 datetime=  171568.917 P=B F=[1790, -1]
612	Dno=211 datetime=  171623.151 P=B F=[1790, -1]
613	Dno=211 datetime=  171690.367 P=B F=[1791, -1]
614	Dno=211 datetime=   171749.85 P=B F=[1792, -1]
615	Dno=211 datetime=  171817.467 P=B F=[1792, -1]
616	Dno=211 datetime=  171875.017 P=B F=[1793, -1]
617	Dno=211 datetime=  171943.217 P=B F=[1794, -1]
618	Dno=211 datetime=  172003.317 P=B F=[1794, -1]
619	Dno=211 datetime=  172068.734 P=B F=[1795, -1]
620	Dno=211 datetime=  172130.151 P=B F=[1796, -1]
621	Dno=211 datetime=  172197.117 P=B F=[1796, -1]
622	Dno=211 datetime=  172257.484 P=B F=[1797, -1]
623	Dno=1200 datetime=  172293.301 P=A F=[1797, -1]
624	Dno=1201 datetime=  172296.401 P=A F=[1797, -1]
625	Dno=156 datetime=    172296.6 P=A F=[1797, -1]
626	Dno=111 datetime=  172300.084 P=A F=[1797, -1]
627	Dno=211 datetime=  172318.584 P=B F=[1798, -1]
628	Dno=211 datetime=  172379.984 P=B F=[1798, -1]
629	Dno=156 datetime=  172409.984 P=A F=[1799, -1]
630	Dno=211 datetime=  172442.434 P=B F=[1799, -1]
631	Dno=211 datetime=    172503.2 P=B F=[1800, -1]
632	Dno=211 datetime=  172564.301 P=B F=[1800, -1]
633	Dno=211 datetime=  172622.417 P=B F=[1801, -1]
634	Dno=211 datetime=  172684.801 P=B F=[1801, -1]
635	Dno=211 datetime=  172747.901 P=B F=[1802, -1]
636	Dno=211 datetime=  172809.584 P=B F=[1803, -1]
637	Dno=211 datetime=   172873.35 P=B F=[1803, -1]
638	Dno=211 datetime=    172936.7 P=B F=[1804, -1]
639	Dno=211 datetime=  172999.034 P=B F=[1805, -1]
640	Dno=211 datetime=  173060.834 P=B F=[1805, -1]
641	Dno=211 datetime=  173123.501 P=B F=[1806, -1]
642	Dno=211 datetime=  173187.517 P=B F=[1807, -1]
643	Dno=211 datetime=   173248.95 P=B F=[1807, -1]
644	Dno=211 datetime=  173312.017 P=B F=[1808, -1]
645	Dno=211 datetime=  173377.334 P=B F=[1809, -1]
646	Dno=211 datetime=  173437.784 P=B F=[1809, -1]
647	Dno=211 datetime=  173501.217 P=B F=[1810, -1]
648	Dno=211 datetime=  173561.917 P=B F=[1811, -1]
649	Dno=211 datetime=  173626.617 P=B F=[1811, -1]
650	Dno=211 datetime=   173690.35 P=B F=[1812, -1]
651	Dno=211 datetime=  173759.284 P=B F=[1813, -1]
652	Dno=211 datetime=  173821.667 P=B F=[1814, -1]
653	Dno=111 datetime=  173863.367 P=A F=[1814, -1]
654	Dno=211 datetime=  173886.984 P=B F=[1814, -1]
655	Dno=211 datetime=  173964.751 P=B F=[1815, -1]
656	Dno=211 datetime=    174036.6 P=B F=[1816, -1]
657	Dno=211 datetime=  174093.384 P=B F=[1816, -1]
658	Dno=211 datetime=  174160.117 P=B F=[1817, -1]
659	Dno=111 datetime=  174162.717 P=A F=[1817, -1]
660	Dno=211 datetime=    174219.2 P=B F=[1818, -1]
661	Dno=211 datetime=  174268.901 P=B F=[1818, -1]
662	Dno=211 datetime=  174337.817 P=B F=[1819, -1]
663	Dno=152 datetime=  174358.567 P=B F=[1819, -1]
664	Dno=210 datetime=  174394.901 P=B F=[1820, -1]
665	Dno=210 datetime=  174408.301 P=B F=[1820, -1]
666	Dno=211 datetime=  174417.534 P=B F=[1820, -1]
667	Dno=211 datetime=  174475.034 P=B F=[1820, -1]
668	Dno=211 datetime=  174541.634 P=B F=[1821, -1]
669	Dno=210 datetime=  174572.084 P=B F=[1821, 1822]
670	Dno=210 datetime=  174576.067 P=B F=[1822, -1]
671	Dno=211 datetime=  174600.434 P=B F=[1822, -1]
672	Dno=210 datetime=  174612.584 P=B F=[1822, -1]
673	Dno=210 datetime=    174633.1 P=B F=[1822, -1]
674	Dno=210 datetime=  174635.151 P=B F=[1822, -1]
675	Dno=211 datetime=  174669.084 P=B F=[1823, -1]
676	Dno=210 datetime=  174696.184 P=B F=[1823, -1]
677	Dno=210 datetime=  174713.067 P=B F=[1823, -1]
678	Dno=103 datetime=  174725.434 P=B F=[1823, -1]
679	Dno=207 datetime=  174725.434 P=A F=[1823, -1]
680	Dno=211 datetime=  174731.067 P=B F=[1823, -1]
681	Dno=210 datetime=  174755.317 P=B F=[1823, -1]
682	Dno=211 datetime=  174800.984 P=B F=[1824, -1]
683	Dno=140 datetime=  174818.767 P=B F=[1824, -1]
684	Dno=140 datetime=  174828.534 P=B F=[1824, -1]
685	Dno=211 datetime=  174860.801 P=B F=[1825, -1]
686	Dno=211 datetime=  174927.117 P=B F=[1825, -1]
687	Dno=140 datetime=    174930.6 P=B F=[1825, -1]
688	Dno=211 datetime=    174988.2 P=B F=[1826, -1]
689	Dno=211 datetime=  175057.834 P=B F=[1827, -1]
690	Dno=211 datetime=  175118.484 P=B F=[1827, -1]
691	Dno=210 datetime=    175175.1 P=B F=[1828, -1]
692	Dno=211 datetime=  175185.801 P=B F=[1828, -1]
693	Dno=211 datetime=    175244.6 P=B F=[1829, -1]
694	Dno=211 datetime=   175311.95 P=B F=[1829, -1]
695	Dno=210 datetime=  175352.334 P=B F=[1830, -1]
696	Dno=210 datetime=    175356.2 P=B F=[1830, -1]
697	Dno=211 datetime=  175371.067 P=B F=[1830, -1]
698	Dno=210 datetime=  175395.884 P=B F=[1830, -1]
699	Dno=211 datetime=  175438.367 P=B F=[1831, -1]
700	Dno=210 datetime=  175472.434 P=B F=[1831, -1]
701	Dno=211 datetime=  175498.517 P=B F=[1831, -1]
702	Dno=210 datetime=  175535.217 P=B F=[1832, -1]
703	Dno=103 datetime=  175537.117 P=B F=[1832, -1]
704	Dno=207 datetime=  175537.117 P=A F=[1832, -1]
705	Dno=210 datetime=  175555.217 P=B F=[1832, -1]
706	Dno=211 datetime=  175570.717 P=B F=[1832, -1]
707	Dno=1011 datetime=  175575.384 P=A F=[1832, -1]
708	Dno=1012 datetime=  175615.234 P=A F=[1833, -1]
709	Dno=211 datetime=  175629.517 P=B F=[1833, -1]
710	Dno=211 datetime=  175639.634 P=B F=[1833, -1]
711	Dno=211 datetime=  175661.817 P=B F=[1833, -1]
712	Dno=128 datetime=  175673.784 P=B F=[1833, -1]
713	Dno=211 datetime=  175695.834 P=B F=[1834, -1]
714	Dno=204 datetime=  175710.217 P=B F=[1834, -1]
715	Dno=210 datetime=   175712.35 P=B F=[1834, -1]
716	Dno=210 datetime=  175716.384 P=B F=[1834, -1]
717	Dno=210 datetime=  175751.801 P=B F=[1834, -1]
718	Dno=210 datetime=  175772.467 P=B F=[1834, -1]
719	Dno=211 datetime=  175820.617 P=B F=[1835, -1]
720	Dno=210 datetime=  175835.301 P=B F=[1835, -1]
721	Dno=210 datetime=  175852.984 P=B F=[1835, -1]
722	Dno=210 datetime=    175895.7 P=B F=[1836, -1]
723	Dno=211 datetime=  175942.151 P=B F=[1836, -1]
724	Dno=210 datetime=  175956.401 P=B F=[1836, -1]
725	Dno=211 datetime=  175992.134 P=B F=[1837, -1]
726	Dno=211 datetime=  176066.901 P=B F=[1837, 1838]
727	Dno=210 datetime=    176072.6 P=B F=[1838, -1]
728	Dno=210 datetime=  176076.217 P=B F=[1838, -1]
729	Dno=210 datetime=  176112.934 P=B F=[1838, -1]
730	Dno=211 datetime=    176122.1 P=B F=[1838, -1]
731	Dno=211 datetime=  176140.684 P=B F=[1838, -1]
732	Dno=1013 datetime=  176160.534 P=A F=[1838, 1839]
733	Dno=211 datetime=  176181.901 P=B F=[1839, -1]
734	Dno=210 datetime=  176194.084 P=B F=[1839, -1]
735	Dno=210 datetime=  176196.234 P=B F=[1839, -1]
736	Dno=156 datetime=  176243.317 P=A F=[1839, -1]
737	Dno=1014 datetime=  176248.401 P=A F=[1839, -1]
738	Dno=210 datetime=    176268.6 P=B F=[1840, -1]
739	Dno=211 datetime=  176269.767 P=B F=[1840, -1]
740	Dno=211 datetime=  176324.284 P=B F=[1840, -1]
741	Dno=211 datetime=  176400.417 P=B F=[1841, -1]
742	Dno=211 datetime=  176456.301 P=B F=[1842, -1]
743	Dno=211 datetime=  176532.751 P=B F=[1842, -1]
744	Dno=128 datetime=  176536.967 P=B F=[1842, -1]
745	Dno=211 datetime=  176590.901 P=B F=[1843, -1]
746	Dno=211 datetime=  176661.134 P=B F=[1844, -1]
747	Dno=211 datetime=  176715.317 P=B F=[1844, -1]
748	Dno=140 datetime=  176736.217 P=B F=[1845, -1]
749	Dno=140 datetime=   176745.85 P=B F=[1845, -1]
750	Dno=211 datetime=  176787.251 P=B F=[1845, -1]
751	Dno=211 datetime=  176843.134 P=B F=[1846, -1]
752	Dno=140 datetime=  176847.501 P=B F=[1846, -1]
753	Dno=156 datetime=  176905.334 P=A F=[1846, -1]
754	Dno=211 datetime=  176914.984 P=B F=[1846, 1847]
755	Dno=211 datetime=  176969.234 P=B F=[1847, -1]
756	Dno=140 datetime=  177003.934 P=B F=[1847, -1]
757	Dno=211 datetime=  177040.051 P=B F=[1848, -1]
758	Dno=211 datetime=  177094.917 P=B F=[1848, -1]
759	Dno=150 datetime=  177111.501 P=B F=[1849, -1]
760	Dno=211 datetime=  177168.117 P=B F=[1849, -1]
761	Dno=211 datetime=    177224.7 P=B F=[1850, -1]
762	Dno=150 datetime=  177240.867 P=B F=[1850, -1]
763	Dno=211 datetime=  177298.501 P=B F=[1851, -1]
764	Dno=149 datetime=  177316.301 P=B F=[1851, -1]
765	Dno=211 datetime=  177355.001 P=B F=[1851, -1]
766	Dno=112 datetime=  177413.234 P=B F=[1852, -1]
767	Dno=152 datetime=  177426.284 P=B F=[1852, -1]
768	Dno=155 datetime=  177469.384 P=B F=[1852, -1]
769	Dno=111 datetime=  177721.217 P=A F=[1855, -1]
770	Dno=140 datetime=  177912.117 P=B F=[1857, -1]
771	Dno=140 datetime=  177921.901 P=B F=[1857, -1]
772	Dno=140 datetime=  178023.684 P=B F=[1858, -1]
773	Dno=128 datetime=  178773.917 P=B F=[1866, -1]
774	Dno=111 datetime=  179627.551 P=A F=[1875, -1]
775	Dno=111 datetime=  180877.901 P=A F=[1888, -1]
776	Dno=118 datetime=  180897.067 P=B F=[1889, -1]
777	Dno=155 datetime=  182421.217 P=B F=[1905, -1]
778	Dno=211 datetime=  182428.901 P=B F=[1905, -1]
779	Dno=118 datetime=   182528.45 P=B F=[1906, -1]
780	Dno=128 datetime=  182532.317 P=B F=[1906, -1]
781	Dno=211 datetime=  182728.317 P=B F=[1908, -1]
782	Dno=211 datetime=  182730.667 P=B F=[1908, -1]
783	Dno=111 datetime=  182993.617 P=A F=[1911, -1]
784	Dno=211 datetime=    183433.6 P=B F=[1915, -1]
785	Dno=152 datetime=  183467.617 P=B F=[1916, -1]
786	Dno=123 datetime=  183486.734 P=B F=[1916, -1]
787	Dno=129 datetime=   183496.85 P=B F=[1916, -1]
788	Dno=211 datetime=  183500.117 P=B F=[1916, -1]
789	Dno=211 datetime=  183544.234 P=B F=[1917, -1]
790	Dno=211 datetime=  183607.934 P=B F=[1917, -1]
791	Dno=211 datetime=  183662.551 P=B F=[1918, -1]
792	Dno=211 datetime=  183720.334 P=B F=[1918, -1]
793	Dno=211 datetime=  183776.251 P=B F=[1919, -1]
794	Dno=211 datetime=  183829.834 P=B F=[1920, -1]
795	Dno=211 datetime=  183886.917 P=B F=[1920, -1]
796	Dno=211 datetime=  183942.534 P=B F=[1921, -1]
797	Dno=211 datetime=   183999.35 P=B F=[1921, -1]
798	Dno=211 datetime=  184055.534 P=B F=[1922, -1]
799	Dno=111 datetime=  184057.317 P=A F=[1922, -1]
800	Dno=211 datetime=  184110.417 P=B F=[1923, -1]
801	Dno=128 datetime=  184160.684 P=B F=[1923, -1]
802	Dno=211 datetime=  184168.251 P=B F=[1923, -1]
803	Dno=211 datetime=  184225.051 P=B F=[1924, -1]
804	Dno=211 datetime=  184284.884 P=B F=[1924, -1]
805	Dno=211 datetime=  184340.784 P=B F=[1925, -1]
806	Dno=211 datetime=  184398.284 P=B F=[1926, -1]
807	Dno=211 datetime=  184453.501 P=B F=[1926, -1]
808	Dno=211 datetime=  184514.934 P=B F=[1927, -1]
809	Dno=211 datetime=  184570.784 P=B F=[1927, 1928]
810	Dno=211 datetime=  184632.134 P=B F=[1928, -1]
811	Dno=211 datetime=  184685.051 P=B F=[1929, -1]
812	Dno=211 datetime=  184745.251 P=B F=[1929, -1]
813	Dno=211 datetime=   184798.45 P=B F=[1930, -1]
814	Dno=211 datetime=  184862.867 P=B F=[1931, -1]
815	Dno=211 datetime=  184917.751 P=B F=[1931, -1]
816	Dno=211 datetime=  184981.767 P=B F=[1932, -1]
817	Dno=211 datetime=  185035.317 P=B F=[1932, -1]
818	Dno=211 datetime=  185150.301 P=B F=[1934, -1]
819	Dno=211 datetime=  185214.334 P=B F=[1934, -1]
820	Dno=211 datetime=  185267.217 P=B F=[1935, -1]
821	Dno=211 datetime=  185333.251 P=B F=[1936, -1]
822	Dno=211 datetime=  185385.151 P=B F=[1936, -1]
823	Dno=211 datetime=  185449.184 P=B F=[1937, -1]
824	Dno=211 datetime=  185499.501 P=B F=[1937, -1]
825	Dno=211 datetime=  185565.534 P=B F=[1938, -1]
826	Dno=211 datetime=  185617.434 P=B F=[1939, -1]
827	Dno=211 datetime=  185683.134 P=B F=[1939, -1]
828	Dno=211 datetime=  185733.167 P=B F=[1940, -1]
829	Dno=211 datetime=  185799.484 P=B F=[1941, -1]
830	Dno=211 datetime=  185845.267 P=B F=[1941, -1]
831	Dno=111 datetime=    186249.6 P=A F=[1945, -1]
832	Dno=118 datetime=  186281.517 P=B F=[1946, -1]
833	Dno=155 datetime=  186976.651 P=B F=[1953, -1]
834	Dno=140 datetime=  187053.617 P=B F=[1954, -1]
835	Dno=111 datetime=  187266.584 P=A F=[1956, -1]
836	Dno=140 datetime=  187614.384 P=B F=[1960, -1]
837	Dno=140 datetime=  187624.067 P=B F=[1960, -1]
838	Dno=140 datetime=  187725.417 P=B F=[1961, -1]
839	Dno=111 datetime=  189469.017 P=A F=[1979, -1]
840	Dno=111 datetime=  190457.784 P=A F=[1990, -1]
841	Dno=129 datetime=  190816.484 P=B F=[1994, -1]
842	Dno=123 datetime=  190816.984 P=B F=[1994, -1]
843	Dno=152 datetime=  190854.617 P=B F=[1994, -1]
844	Dno=155 datetime=  190858.567 P=B F=[1994, -1]
845	Dno=1015 datetime=  191623.367 P=A F=[2002, -1]
846	Dno=1016 datetime=  191669.534 P=A F=[2003, -1]
847	Dno=111 datetime=  192709.867 P=A F=[2014, -1]
848	Dno=152 datetime=  193223.617 P=B F=[2019, -1]
849	Dno=111 datetime=  193650.134 P=A F=[2024, -1]
850	Dno=112 datetime=  194425.134 P=B F=[2032, -1]
851	Dno=118 datetime=  194452.501 P=B F=[2032, -1]
852	Dno=128 datetime=  194456.401 P=B F=[2032, -1]
853	Dno=157 datetime=  195069.817 P=B F=[2039, -1]
854	Dno=111 datetime=  195818.751 P=A F=[2046, -1]
855	Dno=111 datetime=  195842.534 P=A F=[2047, -1]
856	Dno=111 datetime=  195880.467 P=A F=[2047, -1]
857	Dno=127 datetime=    196150.7 P=A F=[2050, -1]
858	Dno=207 datetime=    196150.7 P=A F=[2050, -1]
859	Dno=127 datetime=  196169.567 P=A F=[2050, -1]
860	Dno=207 datetime=  196169.584 P=A F=[2050, -1]
861	Dno=128 datetime=  196349.417 P=B F=[2052, -1]
862	Dno=209 datetime=  196352.151 P=B F=[2052, -1]
863	Dno=209 datetime=  196362.784 P=B F=[2052, -1]
864	Dno=209 datetime=  196429.001 P=B F=[2053, -1]
865	Dno=209 datetime=  196431.551 P=B F=[2053, -1]
866	Dno=209 datetime=  196619.567 P=B F=[2055, -1]
867	Dno=209 datetime=  196620.934 P=B F=[2055, -1]
868	Dno=209 datetime=  196647.801 P=B F=[2055, -1]
869	Dno=209 datetime=  196650.417 P=B F=[2055, -1]
870	Dno=209 datetime=  196685.034 P=B F=[2056, -1]
871	Dno=209 datetime=  196688.684 P=B F=[2056, -1]
872	Dno=111 datetime=  196899.484 P=A F=[2058, -1]
873	Dno=111 datetime=  196905.084 P=A F=[2058, -1]
874	Dno=111 datetime=  196909.984 P=A F=[2058, -1]
875	Dno=101 datetime=    197804.6 P=B F=[2067, -1]
876	Dno=102 datetime=    197804.6 P=B F=[2067, -1]
877	Dno=151 datetime=  197817.534 P=B F=[2068, -1]
878	Dno=149 datetime=  197822.034 P=B F=[2068, -1]
879	Dno=128 datetime=  197833.134 P=B F=[2068, -1]
880	Dno=150 datetime=  198429.667 P=B F=[2074, -1]
881	Dno=156 datetime=  198459.467 P=A F=[2074, -1]
882	Dno=1017 datetime=   198523.35 P=A F=[2075, -1]
883	Dno=111 datetime=  198989.167 P=A F=[2080, -1]
884	Dno=1018 datetime=  199219.134 P=A F=[2082, -1]
885	Dno=156 datetime=  199224.734 P=A F=[2083, -1]
886	Dno=149 datetime=  199390.467 P=B F=[2084, -1]
887	Dno=150 datetime=  199395.817 P=B F=[2084, -1]
888	Dno=111 datetime=  199928.301 P=A F=[2090, -1]
889	Dno=111 datetime=  200145.251 P=A F=[2092, -1]
890	Dno=111 datetime=  200150.934 P=A F=[2092, -1]
891	Dno=149 datetime=  200238.984 P=B F=[2093, -1]
892	Dno=120 datetime=  200255.184 P=B F=[2093, -1]
893	Dno=140 datetime=  200260.784 P=B F=[2093, 2094]
894	Dno=211 datetime=  200609.334 P=B F=[2097, -1]
895	Dno=211 datetime=  200790.584 P=B F=[2099, -1]
896	Dno=211 datetime=  200792.384 P=B F=[2099, -1]
897	Dno=111 datetime=  200915.834 P=A F=[2100, -1]
898	Dno=111 datetime=  200924.001 P=A F=[2101, -1]
899	Dno=211 datetime=  201090.367 P=B F=[2102, -1]
900	Dno=111 datetime=  201174.967 P=A F=[2103, -1]
901	Dno=111 datetime=  201192.784 P=A F=[2103, -1]
902	Dno=211 datetime=  201204.684 P=B F=[2104, -1]
903	Dno=211 datetime=  201206.417 P=B F=[2104, -1]
904	Dno=211 datetime=  201217.434 P=B F=[2104, -1]
905	Dno=211 datetime=  201234.584 P=B F=[2104, -1]
906	Dno=211 datetime=    201236.1 P=B F=[2104, -1]
907	Dno=211 datetime=  201247.434 P=B F=[2104, -1]
908	Dno=211 datetime=    201249.6 P=B F=[2104, -1]
909	Dno=211 datetime=  201250.334 P=B F=[2104, -1]
910	Dno=211 datetime=  201259.434 P=B F=[2104, -1]
911	Dno=211 datetime=    201279.6 P=B F=[2104, -1]
912	Dno=211 datetime=  201281.134 P=B F=[2104, -1]
913	Dno=211 datetime=   201289.45 P=B F=[2104, -1]
