,device,time,phase,file
1065,140,220367.667,B,0
1066,140,220377.434,B,0
1067,1063,220439.567,B,0
1068,140,220478.834,B,0
1069,1064,220542.184,B,0
1070,1065,220556.151,B,0
1071,1066,220571.134,B,0
1072,1067,220599.584,B,0
1073,1068,220669.184,B,0
1074,1069,220682.2,B,0
1075,1070,220703.917,B,0
1076,1071,221155.067,B,0
1077,1072,221190.651,B,0
1078,1073,221201.7,B,0
1079,1074,221208.667,B,0
1080,1075,221223.267,B,0
1081,1076,221253.35,B,0
1082,1077,221261.734,B,0
1083,1078,221271.634,B,0
1084,152,221293.567,B,0
1085,140,221349.7,B,0
1086,157,221503.917,B,0
1087,157,221545.684,B,0
1088,111,221794.217,A,0
1089,147,222431.634,A,0
1090,207,222431.634,A,0
1091,101,222467.384,B,0
1092,102,222467.384,B,0
1093,111,222651.534,A,0
1094,111,225198.684,A,0
1095,111,226040.551,A,0
1096,140,226180.934,B,0
1097,140,226187.967,B,0
1098,149,226214.517,B,0
1099,157,226232.567,B,0
1100,152,226240.767,B,0
1101,1079,226251.017,B,0
1102,140,226320.934,B,0
1103,1053,226337.067,A,0
1104,1054,226350.117,A,0
1105,1080,226770.117,B,0
1106,152,226786.117,B,0
1107,157,226790.301,B,0
1108,156,226820.084,A,0
1109,1055,226820.1,A,0
1110,1056,226885.367,A,0
1111,156,226936.034,A,0
1112,151,226948.417,B,0
1113,111,228608.751,A,0
1114,111,229436.501,A,0
1115,111,232115.834,A,0
1116,111,232933.084,A,0
1117,111,235662.767,A,0
1118,111,236472.067,A,0
1119,204,238059.467,B,0
1120,204,238159.467,B,0
1121,204,238320.1,B,0
1122,111,239242.151,A,0
1123,111,240030.45,A,0
1124,120,240644.234,B,0
1125,120,240674.184,B,0
1126,111,242807.95,A,0
1127,111,243614.051,A,0
1128,118,246224.401,B,0
1129,128,246228.401,B,0
1130,111,246389.917,A,0
1131,155,246909.034,B,0
1132,108,246930.267,A,0
1133,108,247051.751,A,0
1134,155,247074.251,B,0
1135,152,247075.817,B,0
1136,159,247091.35,B,0
1137,123,247099.167,B,0
1138,129,247109.284,B,0
1139,111,247197.651,A,0
1140,120,247872.7,B,0
1141,120,247902.117,B,0
1142,128,248383.017,B,0
1143,111,249921.934,A,0
1144,118,250502.551,B,0
1145,111,250743.784,A,0
1146,127,252370.184,A,0
1147,207,252370.184,A,0
1148,207,252388.95,A,0
1149,127,252388.967,A,0
1150,1083,253202.501,B,0
1151,1084,253215.301,B,0
1152,111,253441.001,A,0
1153,148,253545.917,A,0
1154,148,253674.467,A,0
1155,103,253736.667,B,0
1156,103,253749.484,B,0
1157,103,253779.534,B,0
1158,103,253792.034,B,0
1159,1081,253853.934,A,0
1160,1082,253900.384,A,0
1161,148,254014.584,A,0
1162,103,254060.667,B,0
1163,148,254156.234,A,0
1164,111,254270.151,A,0
1165,120,254729.301,B,0
1166,140,254732.134,B,0
1167,129,255726.017,B,0
1168,123,255726.517,B,0
1169,159,255741.784,B,0
1170,152,255755.7,B,0
1171,118,255794.7,B,0
1172,128,255798.467,B,0
1173,156,256819.784,A,0
1174,111,256942.917,A,0
1175,156,257746.617,A,0
1176,111,257788.867,A,0
1177,156,258362.884,A,0
1178,140,258662.667,B,0
1179,140,258672.534,B,0
1180,156,258728.634,A,0
1181,140,258776.667,B,0
1182,140,258882.934,B,0
1183,140,259488.717,B,0
1184,140,259498.567,B,0
1185,140,259600.234,B,0
1186,128,260372.901,B,0
1187,111,260436.051,A,0
1188,111,261290.217,A,0
1189,204,261631.501,B,0
1190,1085,262769.567,A,0
1191,140,262881.417,B,0
1192,1086,262941.551,A,0
1193,140,263032.784,B,0
1194,140,263042.567,B,0
1195,140,263065.7,B,0
1196,128,263134.151,B,0
1197,111,263909.534,A,0
1198,140,264173.317,B,0
1199,140,264183.151,B,0
1200,140,264284.634,B,0
1201,120,264302.617,B,0
1202,111,264773.45,A,0
1203,128,265081.401,B,0
1204,118,267198.617,B,0
1205,111,267389.95,A,0
1206,111,268257.767,A,0
1207,111,270877.834,A,0
1208,111,271744.284,A,0
1209,111,274375.534,A,0
1210,111,274599.001,A,0
1211,120,274796.684,B,0
1212,140,274800.017,B,0
1213,140,274819.901,B,0
1214,152,274829.317,B,0
1215,140,274829.334,B,0
1216,123,274887.801,B,0
1217,129,274897.917,B,0
1218,140,275537.801,B,0
1219,140,275547.551,B,0
1220,111,275604.051,A,0
1221,140,275649.017,B,0
1222,155,275687.734,B,0
1223,211,275726.1,B,0
1224,211,275730.35,B,0
1225,211,275732.35,B,0
1226,211,275734.117,B,0
1227,111,275740.117,A,0
1228,111,275749.35,A,0
1229,211,275857.1,B,0
1230,211,275860.334,B,0
1231,211,275862.651,B,0
1232,155,275877.834,B,0
1233,111,275903.35,A,0
1234,111,278911.334,A,0
1235,155,279483.834,B,0
1236,1087,279517.434,A,0
1237,1088,279562.234,A,0
1238,111,279634.417,A,0
1239,111,279639.084,A,0
1240,111,279749.801,A,0
1241,111,279753.45,A,0
1242,211,279758.067,B,0
1243,211,279761.184,B,0
1244,211,279761.967,B,0
1245,211,279763.717,B,0
1246,111,279764.2,A,0
1247,111,279773.334,A,0
1248,111,279775.334,A,0
1249,111,279779.934,A,0
1250,211,279821.667,B,0
1251,211,279824.717,B,0
1252,211,279828.384,B,0
1253,155,279831.917,B,0
1254,159,279843.051,B,0
1255,111,280753.934,A,0
1256,111,281928.017,A,0
1257,156,282045.167,A,0
1258,156,282080.317,A,0
1259,158,282083.834,A,0
1260,158,282129.667,A,0
1261,118,282138.301,B,0
1262,128,282142.067,B,0
1263,128,283665.234,B,0
1264,111,284299.751,A,0
1265,111,285287.484,A,0
1266,118,285787.617,B,0
1267,111,287773.251,A,0
1268,155,287836.634,B,0
1269,111,287839.85,A,0
1270,111,287844.967,A,0
1271,157,287855.501,B,0
1272,102,287864.017,B,0
1273,101,287864.084,B,0
1274,157,287898.45,B,0
1275,149,288382.617,B,0
1276,151,288387.417,B,0
1277,140,288393.684,B,0
1278,149,288493.667,B,0
1279,157,288512.684,B,0
1280,147,288540.767,A,0
1281,207,288540.784,A,0
1282,207,288589.517,A,0
1283,147,288589.534,A,0
1284,209,288692.117,B,0
1285,209,288701.6,B,0
1286,209,288723.751,B,0
1287,209,288740.134,B,0
1288,111,288769.051,A,0
1289,129,288841.6,B,0
1290,123,288842.117,B,0
1291,159,288870.184,B,0
1292,210,288910.534,B,0
1293,209,288930.017,B,0
1294,209,288934.017,B,0
1295,140,289076.484,B,0
1296,140,289086.267,B,0
1297,210,289112.401,B,0
1298,140,289187.901,B,0
1299,209,289740.584,B,0
1300,209,289754.134,B,0
1301,149,289923.817,B,0
1302,118,289923.834,B,0
1303,128,289926.334,B,0
1304,140,290059.35,B,0
1305,131,290229.1,B,0
1306,131,290236.667,B,0
1307,131,290237.167,B,0
1308,131,290238.551,B,0
1309,131,290240.35,B,0
1310,131,290243.634,B,0
1311,131,290245.35,B,0
1312,131,290248.45,B,0
1313,131,290249.917,B,0
1314,131,290252.384,B,0
1315,131,290254.367,B,0
1316,131,290257.234,B,0
1317,131,290258.867,B,0
1318,131,290260.967,B,0
1319,131,290263.2,B,0
1320,131,290265.801,B,0
1321,131,290267.617,B,0
1322,131,290269.634,B,0
1323,131,290272.134,B,0
1324,131,290274.584,B,0
1325,131,290276.617,B,0
1326,131,290278.501,B,0
1327,131,290281.167,B,0
1328,131,290283.501,B,0
1329,131,290285.651,B,0
1330,131,290287.417,B,0
1331,131,290290.284,B,0
1332,131,290292.501,B,0
1333,131,290294.767,B,0
1334,131,290296.417,B,0
1335,131,290299.317,B,0
1336,131,290299.817,B,0
1337,131,290347.734,B,0
1338,131,290350.117,B,0
1339,131,290386.001,B,0
1340,131,290388.367,B,0
1341,131,290422.217,B,0
1342,131,290424.584,B,0
1343,131,290458.284,B,0
1344,131,290460.651,B,0
1345,131,290494.584,B,0
1346,131,290496.967,B,0
1347,131,290531.367,B,0
1348,131,290533.717,B,0
1349,131,290568.284,B,0
1350,131,290570.651,B,0
1351,153,290625.651,B,0
1352,111,290626.95,A,0
1353,111,290638.484,A,0
1354,111,290643.917,A,0
1355,111,290658.167,A,0
1356,111,290665.151,A,0
1357,111,290752.367,A,0
1358,111,290755.617,A,0
1359,140,291420.6,B,0
1360,140,291430.484,B,0
1361,140,291532.234,B,0
1362,1089,291594.184,A,0
1363,1090,291707.651,A,0
1364,211,291829.184,B,0
1365,128,291932.317,B,0
1366,111,291944.284,A,0
1367,111,291948.784,A,0
1368,111,292120.867,A,0
1369,211,292131.684,B,0
1370,211,292132.967,B,0
1371,211,292136.251,B,0
1372,211,292138.534,B,0
1373,211,292142.084,B,0
1374,111,292147.051,A,0
1375,111,292150.717,A,0
1376,156,292227.084,A,0
1377,156,292241.401,A,0
1378,147,292291.884,A,0
1379,207,292291.884,A,0
1380,118,294051.901,B,0
1381,147,294174.067,A,0
1382,207,294174.084,A,0
1383,111,294179.834,A,0
1384,111,294191.634,A,0
1385,111,294196.85,A,0
1386,211,294308.617,B,0
1387,111,294356.2,A,0
1388,111,294360.917,A,0
1389,159,294458.501,B,0
1390,123,294464.234,B,0
1391,129,294474.35,B,0
1392,140,294534.501,B,0
1393,211,294831.217,B,0
1394,111,294841.684,A,0
1395,111,294850.017,A,0
1396,211,294893.817,B,0
1397,111,294897.867,A,0
1398,111,294902.1,A,0
1399,211,294959.234,B,0
1400,211,295045.817,B,0
1401,211,295092.484,B,0
1402,211,295112.767,B,0
1403,211,295121.634,B,0
1404,140,295301.267,B,0
1405,140,295311.134,B,0
1406,111,295503.934,A,0
1407,111,295704.1,A,0
1408,111,295708.584,A,0
1409,211,295729.284,B,0
1410,111,295743.017,A,0
1411,111,295747.501,A,0
1412,111,295822.051,A,0
1413,111,295828.417,A,0
1414,111,295850.617,A,0
1415,111,295853.151,A,0
1416,211,295988.301,B,0
1417,211,296061.801,B,0
1418,211,296111.784,B,0
1419,211,296192.1,B,0
1420,211,296241.1,B,0
1421,111,296248.034,A,0
1422,111,296251.984,A,0
1423,211,296283.2,B,0
1424,211,296396.384,B,0
1425,111,296416.117,A,0
1426,111,296418.384,A,0
1427,111,297123.6,A,0
1428,111,297131.317,A,0
1429,111,297131.634,A,0
1430,111,297149.85,A,0
1431,155,297159.367,B,0
1432,111,297228.617,A,0
1433,155,297647.784,B,0
1434,111,297661.667,A,0
1435,111,297664.184,A,0
1436,1091,297669.584,A,0
1437,129,297869.534,B,0
1438,123,297870.051,B,0
1439,1092,297870.784,A,0
1440,159,297874.284,B,0
1441,152,297885.651,B,0
1442,111,298423.934,A,0
1443,157,298511.95,B,0
1444,210,298669.151,B,0
1445,210,298670.901,B,0
1446,210,298673.067,B,0
1447,210,298694.801,B,0
1448,155,298717.034,B,0
1449,101,298729.217,B,0
1450,102,298729.234,B,0
1451,140,298740.901,B,0
1452,210,298872.001,B,0
1453,210,298875.95,B,0
1454,210,298889.684,B,0
1455,210,298932.95,B,0
1456,210,298935.001,B,0
1457,210,298995.501,B,0
1458,210,298996.084,B,0
1459,210,299007.7,B,0
1460,210,299055.301,B,0
1461,210,299475.134,B,0
1462,210,299652.45,B,0
1463,210,299656.217,B,0
1464,210,299690.317,B,0
1465,210,299772.551,B,0
1466,210,299835.284,B,0
1467,210,299852.7,B,0
1468,210,300012.517,B,0
1469,210,300016.434,B,0
1470,210,300049.317,B,0
1471,210,300072.617,B,0
1472,210,300135.401,B,0
1473,210,300153.234,B,0
1474,210,300195.801,B,0
1475,210,300256.667,B,0
1476,210,300372.834,B,0
1477,210,300376.434,B,0
1478,210,300412.35,B,0
1479,210,300494.251,B,0
1480,210,300496.534,B,0
1481,111,300605.267,A,0
1482,111,301556.367,A,0
1483,140,301616.284,B,0
1484,149,301617.117,B,0
1485,140,301626.017,B,0
1486,101,301629.251,B,0
1487,102,301629.284,B,0
1488,152,301645.734,B,0
1489,159,301655.267,B,0
1490,1093,301655.817,B,0
1491,140,301727.667,B,0
1492,210,301935.367,B,0
1493,123,302830.417,B,0
1494,129,302840.534,B,0
1495,129,302846.034,B,0
1496,129,302848.817,B,0
1497,129,302920.001,B,0
1498,123,302923.95,B,0
1499,129,302932.417,B,0
1500,129,302937.85,B,0
1501,129,302940.7,B,0
1502,111,303804.667,A,0
1503,111,304724.001,A,0
1504,111,307005.817,A,0
1505,111,307901.284,A,0
1506,129,307955.567,B,0
1507,123,307956.134,B,0
1508,1094,307975.551,B,0
1509,159,307977.234,B,0
1510,152,307985.784,B,0
1511,153,307987.817,B,0
1512,102,308001.267,B,0
1513,101,308001.284,B,0
1514,149,308004.984,B,0
1515,149,308061.95,B,0
1516,111,310206.151,A,0
1517,111,311102.917,A,0
1518,111,313434.034,A,0
1519,111,314319.534,A,0
1520,111,316688.551,A,0
1521,207,317157.767,A,0
1522,127,317157.784,A,0
1523,127,317176.651,A,0
1524,207,317176.667,A,0
1525,111,317560.401,A,0
1526,111,319958.751,A,0
1527,111,320826.584,A,0
1528,111,323244.417,A,0
1529,111,324102.634,A,0
1530,204,324468.967,B,0
1531,204,324573.501,B,0
1532,204,324819.167,B,0
1533,204,324939.467,B,0
1534,204,325550.817,B,0
1535,111,326554.134,A,0
1536,111,327399.684,A,0
1537,111,329860.517,A,0
1538,111,330715.067,A,0
1539,156,331906.801,A,0
1540,156,332015.017,A,0
1541,118,332018.784,B,0
1542,128,332018.784,B,0
1543,111,333146.501,A,0
1544,111,334004.917,A,0
1545,111,336453.267,A,0
1546,156,336751.467,A,0
1547,150,336780.801,B,0
1548,149,336883.551,B,0
1549,1095,336956.934,A,0
1550,111,337319.284,A,0
1551,204,337680.934,B,0
1552,150,338118.95,B,0
1553,149,338133.534,B,0
1554,155,338263.334,B,0
1555,111,338290.551,A,0
1556,111,338302.884,A,0
1557,156,338789.6,A,0
1558,1096,338898.567,A,0
1559,155,339088.417,B,0
1560,111,339579.901,A,0
1561,128,339631.584,B,0
1562,128,339637.784,B,0
1563,128,339641.734,B,0
1564,111,340499.034,A,0
1565,118,341755.784,B,0
1566,111,342951.7,A,0
1567,111,343852.6,A,0
1568,111,346315.35,A,0
1569,111,347180.251,A,0
1570,111,349683.434,A,0
1571,111,350540.117,A,0
1572,111,353047.617,A,0
1573,111,353901.384,A,0
1574,111,356436.751,A,0
1575,111,357278.85,A,0
1576,111,359832.167,A,0
1577,111,360663.567,A,0
1578,111,363226.684,A,0
1579,111,364046.35,A,0
1580,150,364209.684,B,0
1581,156,364261.017,A,0
1582,156,364409.467,A,0
1583,118,364413.284,B,0
1584,128,364413.284,B,0
1585,150,364491.901,B,0
1586,155,364513.984,B,0
1587,111,364518.867,A,0
1588,111,364547.884,A,0
1589,211,364729.7,B,0
1590,211,364734.134,B,0
1591,211,364740.45,B,0
1592,211,364742.184,B,0
1593,211,364770.2,B,0
1594,211,364772.734,B,0
1595,211,364780.084,B,0
1596,211,364781.984,B,0
1597,211,364783.384,B,0
1598,111,364790.151,A,0
1599,111,364794.284,A,0
1600,211,364796.034,B,0
1601,211,364800.084,B,0
1602,111,364899.867,A,0
1603,111,364920.267,A,0
1604,152,364928.1,B,0
1605,159,364940.884,B,0
1606,123,364947.067,B,0
1607,129,364957.217,B,0
1608,129,364962.667,B,0
1609,129,364965.467,B,0
1610,128,365979.334,B,0
1611,128,365985.151,B,0
1612,128,365988.784,B,0
1613,111,366045.634,A,0
1614,204,366493.117,B,0
1615,204,366591.45,B,0
1616,111,366939.684,A,0
1617,118,368097.45,B,0
1618,111,369416.817,A,0
1619,111,370230.1,A,0
1620,204,370263.501,B,0
1621,204,370496.367,B,0
1622,129,370589.484,B,0
1623,123,370590.301,B,0
1624,159,370634.734,B,0
1625,157,370652.734,B,0
1626,111,370671.334,A,0
1627,111,370680.551,A,0
1628,101,370745.484,B,0
1629,102,370745.501,B,0
1630,101,370745.6,B,0
1631,151,370745.6,B,0
1632,149,370759.034,B,0
1633,118,370761.6,B,0
1634,128,370761.6,B,0
1635,149,370913.717,B,0
1636,152,371074.401,B,0
1637,156,371136.767,A,0
1638,156,371156.517,A,0
1639,149,371159.834,B,0
1640,149,371466.95,B,0
1641,111,371504.6,A,0
1642,111,371519.401,A,0
1643,111,371520.084,A,0
1644,111,371524.834,A,0
1645,152,371767.801,B,0
1646,159,371780.167,B,0
1647,123,371786.717,B,0
1648,129,371796.85,B,0
1649,129,371802.284,B,0
1650,129,371805.117,B,0
1651,111,372262.717,A,0
1652,129,372792.184,B,0
1653,123,372792.634,B,0
1654,159,372808.417,B,0
1655,152,372831.301,B,0
1656,209,372867.617,B,0
1657,209,372880.434,B,0
1658,153,372891.317,B,0
1659,128,372942.467,B,0
1660,128,372948.001,B,0
1661,128,372952.267,B,0
1662,147,373029.067,A,0
1663,111,373129.984,A,0
1664,209,373291.934,B,0
1665,209,373304.334,B,0
1666,111,373361.734,A,0
1667,111,373411.85,A,0
1668,211,373691.034,B,0
1669,152,374144.367,B,0
1670,159,374159.751,B,0
1671,159,374217.401,B,0
1672,158,374256.95,A,0
1673,158,374324.634,A,0
1674,152,374544.801,B,0
1675,211,374561.7,B,0
1676,211,374603.667,B,0
1677,211,374679.517,B,0
1678,211,374724.917,B,0
1679,211,374796.167,B,0
1680,211,374843.884,B,0
1681,211,374914.434,B,0
1682,211,374964.717,B,0
1683,211,375034.051,B,0
1684,118,375059.334,B,0
1685,149,375080.384,B,0
1686,211,375087.234,B,0
1687,140,375100.134,B,0
1688,128,375133.067,B,0
1689,118,375133.167,B,0
1690,211,375153.584,B,0
1691,211,375207.184,B,0
1692,111,375220.401,A,0
1693,211,375271.817,B,0
1694,211,375328.717,B,0
1695,211,375391.434,B,0
1696,211,375450.167,B,0
1697,211,375515.284,B,0
1698,211,375577.001,B,0
1699,211,375640.034,B,0
1700,211,375700.751,B,0
1701,156,375708.167,A,0
1702,158,375754.184,A,0
1703,156,375757.384,A,0
1704,211,375758.584,B,0
1705,149,375769.967,B,0
1706,211,375813.784,B,0
1707,211,375892.617,B,0
1708,211,375942.934,B,0
1709,111,375958.551,A,0
1710,111,375963.817,A,0
1711,152,376122.6,B,0
1712,159,376136.834,B,0
1713,123,376144.1,B,0
1714,129,376154.217,B,0
1715,129,376159.684,B,0
1716,129,376162.467,B,0
1717,211,376180.434,B,0
1718,111,376258.067,A,0
1719,211,376316.667,B,0
1720,211,376364.984,B,0
1721,140,376366.884,B,0
1722,140,376376.617,B,0
1723,211,376434.884,B,0
1724,140,376478.2,B,0
1725,211,376486.884,B,0
1726,211,376552.867,B,0
1727,211,376607.684,B,0
1728,211,376673.084,B,0
1729,211,376727.901,B,0
1730,211,376792.001,B,0
1731,211,376846.901,B,0
1732,211,376914.467,B,0
1733,211,376971.35,B,0
1734,211,377036.35,B,0
1735,211,377089.867,B,0
1736,211,377157.484,B,0
1737,128,377232.901,B,0
1738,128,377238.434,B,0
1739,128,377242.684,B,0
1740,211,377289.517,B,0
1741,211,377385.584,B,0
1742,211,377436.884,B,0
1743,211,377504.784,B,0
1744,211,377556.401,B,0
1745,211,377622.1,B,0
1746,211,377675.284,B,0
1747,211,377741.334,B,0
1748,211,377795.534,B,0
1749,211,377860.901,B,0
1750,211,377914.084,B,0
1751,211,377979.434,B,0
1752,211,378036.284,B,0
1753,211,378103.234,B,0
1754,211,378164.417,B,0
1755,111,378180.267,A,0
1756,111,378185.384,A,0
1757,111,378543.501,A,0
1758,127,378861.751,A,0
1759,207,378861.751,A,0
1760,127,378880.734,A,0
1761,207,378880.734,A,0
1762,118,379349.617,B,0
1763,111,379450.467,A,0
1764,111,379823.417,A,0
1765,111,379827.251,A,0
1766,111,379830.934,A,0
1767,111,379838.634,A,0
1768,111,379844.217,A,0
1769,111,379850.984,A,0
1770,155,379857.317,B,0
1771,147,381280.751,A,0
1772,111,381285.517,A,0
1773,111,381290.917,A,0
1774,111,381453.417,A,0
1775,111,382418.767,A,0
1776,111,384847.884,A,0
1777,111,385725.401,A,0
1778,111,388212.051,A,0
1779,111,389072.45,A,0
1780,129,389633.384,B,0
1781,123,389633.867,B,0
1782,159,389644.2,B,0
1783,148,389675.251,A,0
1784,148,389773.517,A,0
1785,152,389788.184,B,0
1786,147,389814.967,A,0
1787,147,389907.667,A,0
1788,157,389933.384,B,0
1789,140,389958.234,B,0
1790,111,391608.417,A,0
1791,111,392458.834,A,0
1792,140,393056.117,B,0
1793,140,393064.367,B,0
1794,156,393081.834,A,0
1795,156,393107.6,A,0
1796,151,393120.634,B,0
1797,101,393122.1,B,0
1798,102,393122.117,B,0
1799,140,393165.6,B,0
1800,111,395030.234,A,0
1801,111,395860.734,A,0
1802,156,396602.151,A,0
1803,156,396691.501,A,0
1804,111,398477.034,A,0
1805,111,399298.917,A,0
1806,111,401948.717,A,0
1807,111,402765.251,A,0
1808,111,405449.034,A,0
1809,111,406252.434,A,0
1810,111,408968.584,A,0
1811,111,409759.001,A,0
1812,204,410889.667,B,0
1813,204,410988.367,B,0
1814,204,411153.567,B,0
1815,111,412509.734,A,0
1816,111,413299.217,A,0
1817,111,416011.734,A,0
1818,111,416800.734,A,0
1819,156,416853.584,A,0
1820,156,416932.6,A,0
1821,118,416937.051,B,0
1822,128,416937.151,B,0
1823,149,416984.1,B,0
1824,156,417663.584,A,0
1825,156,417775.634,A,0
1826,150,418606.267,B,0
1827,134,418644.301,B,0
1828,134,418697.017,B,0
1829,134,418727.85,B,0
1830,134,418733.934,B,0
1831,134,418758.867,B,0
1832,134,418766.717,B,0
1833,134,418813.517,B,0
1834,134,418822.117,B,0
1835,156,418872.6,A,0
1836,1097,418944.084,A,0
1837,111,419555.484,A,0
1838,150,420087.367,B,0
1839,132,420124.934,A,0
1840,132,420294.167,A,0
1841,156,420346.034,A,0
1842,1098,420360.717,A,0
1843,111,420366.967,A,0
1844,149,420634.267,B,0
1845,155,420676.95,B,0
1846,209,420708.884,B,0
1847,209,420715.484,B,0
1848,111,420752.617,A,0
1849,111,420764.284,A,0
1850,209,420820.384,B,0
1851,209,420822.151,B,0
1852,209,420857.334,B,0
1853,209,420858.967,B,0
1854,152,420882.751,B,0
1855,152,420936.801,B,0
1856,153,421118.35,B,0
1857,155,421118.817,B,0
1858,128,422121.717,B,0
1859,128,422127.234,B,0
1860,128,422130.884,B,0
1861,111,422766.284,A,0
1862,140,422871.1,B,0
1863,156,423265.617,A,0
1864,140,423511.834,B,0
1865,140,423521.667,B,0
1866,111,423610.934,A,0
1867,140,423623.35,B,0
1868,118,424247.051,B,0
1869,156,424459.967,A,0
1870,134,424480.117,B,0
1871,134,424531.134,B,0
1872,134,424553.7,B,0
1873,134,424565.967,B,0
1874,134,424634.051,B,0
1875,134,424639.334,B,0
1876,134,424737.334,B,0
1877,134,424743.267,B,0
1878,134,424807.917,B,0
1879,134,424820.384,B,0
1880,134,424848.45,B,0
1881,134,424859.001,B,0
1882,134,424893.084,B,0
1883,134,424901.7,B,0
1884,134,424923.801,B,0
1885,134,424932.384,B,0
1886,134,424968.7,B,0
1887,134,424977.617,B,0
1888,134,425028.167,B,0
1889,134,425038.534,B,0
1890,134,425158.634,B,0
1891,134,425167.234,B,0
1892,140,425301.484,B,0
1893,134,425335.434,B,0
1894,134,425343.734,B,0
1895,140,425412.584,B,0
1896,140,425420.884,B,0
1897,140,425522.551,B,0
1898,111,426177.217,A,0
1899,111,427019.667,A,0
1900,204,428337.401,B,0
1901,111,429587.934,A,0
1902,111,430431.234,A,0
1903,111,433030.051,A,0
1904,111,433869.467,A,0
1905,111,436468.217,A,0
1906,111,437311.867,A,0
1907,111,439973.401,A,0
1908,127,440117.917,A,0
1909,207,440117.917,A,0
1910,127,440136.584,A,0
1911,207,440136.584,A,0
1912,111,440818.684,A,0
1913,111,443502.567,A,0
1914,111,444354.367,A,0
1915,111,447025.234,A,0
1916,111,447882.217,A,0
1917,111,450540.867,A,0
1918,1099,451142.217,A,0
1919,1100,451367.334,A,0
1920,155,451372.551,B,0
1921,111,451381.6,A,0
1922,111,451395.034,A,0
1923,155,451426.584,B,0
1924,152,451428.417,B,0
1925,159,451440.067,B,0
1926,123,451447.734,B,0
1927,129,451457.867,B,0
1928,129,451463.317,B,0
1929,129,451466.251,B,0
1930,111,451564.684,A,0
1931,129,453363.234,B,0
1932,123,453363.684,B,0
1933,159,453378.884,B,0
1934,152,453389.801,B,0
1935,155,453392.35,B,0
1936,111,453450.551,A,0
1937,111,453454.117,A,0
1938,157,453458.434,B,0
1939,1101,453636.084,A,0
1940,1102,453698.401,A,0
1941,207,453729.167,A,0
1942,103,453730.017,B,0
1943,111,454042.784,A,0
1944,152,454777.334,B,0
1945,1103,454789.817,B,0
1946,1104,454862.001,B,0
1947,111,454922.567,A,0
1948,103,455376.401,B,0
1949,103,455389.217,B,0
1950,1105,455657.784,B,0
1951,1106,455663.384,B,0
1952,147,456454.634,A,0
1953,207,456454.651,A,0
1954,207,456593.317,A,0
1955,103,456594.117,B,0
1956,103,456606.6,B,0
1957,152,456687.95,B,0
1958,102,456698.184,B,0
1959,151,456698.184,B,0
1960,101,456698.2,B,0
1961,149,456712.801,B,0
1962,118,456714.234,B,0
1963,128,456714.251,B,0
1964,1107,456875.184,B,0
1965,158,457309.067,A,0
1966,111,457520.167,A,0
1967,158,458330.001,A,0
1968,111,458374.617,A,0
1969,149,458498.384,B,0
1970,151,458498.401,B,0
1971,101,458501.801,B,0
1972,102,458501.817,B,0
1973,157,458541.95,B,0
1974,128,459986.251,B,0
1975,128,459991.801,B,0
1976,128,459995.734,B,0
1977,111,461039.717,A,0
1978,111,461897.817,A,0
1979,118,462113.384,B,0
1980,157,463289.467,B,0
1981,147,463305.517,A,0
1982,207,463305.534,A,0
1983,111,463368.717,A,0
1984,111,463379.084,A,0
1985,209,463529.317,B,0
1986,111,463530.85,A,0
1987,209,463531.751,B,0
1988,111,463536.217,A,0
1989,149,463565.6,B,0
1990,140,463580.467,B,0
1991,209,463603.301,B,0
1992,209,463604.85,B,0
1993,149,463660.251,B,0
1994,111,463710.85,A,0
1995,111,463727.251,A,0
1996,111,463916.067,A,0
1997,140,464257.167,B,0
1998,140,464266.817,B,0
1999,111,464294.95,A,0
2000,111,464301.651,A,0
2001,111,464345.7,A,0
2002,111,464355.567,A,0
2003,111,464367.651,A,0
2004,140,464368.6,B,0
2005,111,464388.967,A,0
2006,111,464435.551,A,0
2007,111,464459.801,A,0
2008,111,464464.167,A,0
2009,111,464472.784,A,0
2010,111,464494.934,A,0
2011,111,464503.95,A,0
2012,111,464523.967,A,0
2013,111,464529.634,A,0
2014,111,464698.584,A,0
2015,111,464702.667,A,0
2016,111,465206.85,A,0
2017,111,465335.817,A,0
2018,111,465348.617,A,0
2019,111,465463.217,A,0
2020,153,465467.417,B,0
2021,111,465484.517,A,0
2022,111,465487.467,A,0
2023,211,465648.6,B,0
2024,211,465651.817,B,0
2025,211,465653.234,B,0
2026,211,465655.001,B,0
2027,211,465832.95,B,0
2028,211,465836.95,B,0
2029,211,465857.551,B,0
2030,211,465862.884,B,0
2031,101,465954.251,B,0
2032,102,465954.251,B,0
2033,111,465983.151,A,0
2034,111,465984.767,A,0
2035,111,465985.567,A,0
2036,111,465990.967,A,0
2037,111,465994.017,A,0
2038,111,465997.534,A,0
2039,111,466072.2,A,0
2040,111,466078.684,A,0
2041,108,466265.284,A,0
2042,108,466295.751,A,0
2043,108,466335.651,A,0
2044,108,466401.85,A,0
2045,108,466505.784,A,0
2046,108,466523.651,A,0
2047,108,466525.034,A,0
2048,108,466525.334,A,0
2049,108,466525.551,A,0
2050,108,466531.634,A,0
2051,108,466553.734,A,0
2052,108,466560.134,A,0
2053,111,466576.917,A,0
2054,111,466580.384,A,0
2055,152,466687.267,B,0
2056,159,466701.267,B,0
2057,123,466731.534,B,0
2058,129,466741.651,B,0
2059,129,466747.1,B,0
