Timestamp,Label,Phase
10/22/2011 12:55:06.707,210,B
10/22/2011 12:55:08.857,210,B
10/22/2011 12:55:55.940,156,A
10/22/2011 12:56:01.024,1014,A
10/22/2011 12:56:21.223,210,B
10/22/2011 12:56:22.390,211,B
10/22/2011 12:57:16.907,211,B
10/22/2011 12:58:33.040,211,B
10/22/2011 12:59:28.924,211,B
10/22/2011 13:00:45.374,211,B
10/22/2011 13:00:49.590,128,B
10/22/2011 13:01:43.524,211,B
10/22/2011 13:02:53.757,211,B
10/22/2011 13:03:47.940,211,B
10/22/2011 13:04:08.840,140,B
10/22/2011 13:04:18.473,140,B
10/22/2011 13:04:59.874,211,B
10/22/2011 13:05:55.757,211,B
10/22/2011 13:06:00.124,140,B
10/22/2011 13:06:57.957,156,A
10/22/2011 13:07:07.607,211,B
10/22/2011 13:08:01.857,211,B
10/22/2011 13:08:36.557,140,B
10/22/2011 13:09:12.674,211,B
10/22/2011 13:10:07.540,211,B
10/22/2011 13:10:24.124,150,B
10/22/2011 13:11:20.740,211,B
10/22/2011 13:12:17.323,211,B
10/22/2011 13:12:33.490,150,B
10/22/2011 13:13:31.124,211,B
10/22/2011 13:13:48.924,149,B
10/22/2011 13:14:27.624,211,B
10/22/2011 13:15:25.857,112,B
10/22/2011 13:15:38.907,152,B
10/22/2011 13:16:22.007,155,B
10/22/2011 13:20:33.840,111,A
10/22/2011 13:23:44.740,140,B
10/22/2011 13:23:54.524,140,B
10/22/2011 13:25:36.307,140,B
10/22/2011 13:38:06.540,128,B
10/22/2011 13:52:20.174,111,A
10/22/2011 14:13:10.524,111,A
10/22/2011 14:13:29.690,118,B
10/22/2011 14:38:53.840,155,B
10/22/2011 14:39:01.524,211,B
10/22/2011 14:40:41.073,118,B
10/22/2011 14:40:44.940,128,B
10/22/2011 14:44:00.940,211,B
10/22/2011 14:44:03.290,211,B
10/22/2011 14:48:26.240,111,A
10/22/2011 14:55:46.223,211,B
10/22/2011 14:56:20.240,152,B
10/22/2011 14:56:39.357,123,B
10/22/2011 14:56:49.473,129,B
10/22/2011 14:56:52.740,211,B
10/22/2011 14:57:36.857,211,B
10/22/2011 14:58:40.557,211,B
10/22/2011 14:59:35.174,211,B
10/22/2011 15:00:32.957,211,B
10/22/2011 15:01:28.874,211,B
10/22/2011 15:02:22.457,211,B
10/22/2011 15:03:19.540,211,B
10/22/2011 15:04:15.157,211,B
10/22/2011 15:05:11.973,211,B
10/22/2011 15:06:08.157,211,B
10/22/2011 15:06:09.940,111,A
10/22/2011 15:07:03.040,211,B
10/22/2011 15:07:53.307,128,B
10/22/2011 15:08:00.874,211,B
10/22/2011 15:08:57.674,211,B
10/22/2011 15:09:57.507,211,B
10/22/2011 15:10:53.407,211,B
10/22/2011 15:11:50.907,211,B
10/22/2011 15:12:46.124,211,B
10/22/2011 15:13:47.557,211,B
10/22/2011 15:14:43.407,211,B
10/22/2011 15:15:44.757,211,B
10/22/2011 15:16:37.674,211,B
10/22/2011 15:17:37.874,211,B
10/22/2011 15:18:31.073,211,B
10/22/2011 15:19:35.490,211,B
10/22/2011 15:20:30.374,211,B
10/22/2011 15:21:34.390,211,B
10/22/2011 15:22:27.940,211,B
10/22/2011 15:24:22.924,211,B
10/22/2011 15:25:26.957,211,B
10/22/2011 15:26:19.840,211,B
10/22/2011 15:27:25.874,211,B
10/22/2011 15:28:17.774,211,B
10/22/2011 15:29:21.807,211,B
10/22/2011 15:30:12.124,211,B
10/22/2011 15:31:18.157,211,B
10/22/2011 15:32:10.057,211,B
10/22/2011 15:33:15.757,211,B
10/22/2011 15:34:05.790,211,B
10/22/2011 15:35:12.107,211,B
10/22/2011 15:35:57.890,211,B
10/22/2011 15:42:42.223,111,A
10/22/2011 15:43:14.140,118,B
10/22/2011 15:54:49.274,155,B
10/22/2011 15:56:06.240,140,B
10/22/2011 15:59:39.207,111,A
10/22/2011 16:05:27.007,140,B
10/22/2011 16:05:36.690,140,B
10/22/2011 16:07:18.040,140,B
10/22/2011 16:36:21.640,111,A
10/22/2011 16:52:50.407,111,A
10/22/2011 16:58:49.107,129,B
10/22/2011 16:58:49.607,123,B
10/22/2011 16:59:27.240,152,B
10/22/2011 16:59:31.190,155,B
10/22/2011 17:12:15.990,1015,A
10/22/2011 17:13:02.157,1016,A
10/22/2011 17:30:22.490,111,A
10/22/2011 17:38:56.240,152,B
10/22/2011 17:46:02.757,111,A
10/22/2011 17:58:57.757,112,B
10/22/2011 17:59:25.124,118,B
10/22/2011 17:59:29.024,128,B
10/22/2011 18:09:42.440,157,B
10/22/2011 18:22:11.374,111,A
10/22/2011 18:22:35.157,111,A
10/22/2011 18:23:13.090,111,A
10/22/2011 18:27:43.323,127,A
10/22/2011 18:27:43.323,207,A
10/22/2011 18:28:02.190,127,A
10/22/2011 18:28:02.207,207,A
10/22/2011 18:31:02.040,128,B
10/22/2011 18:31:04.774,209,B
10/22/2011 18:31:15.407,209,B
10/22/2011 18:32:21.624,209,B
10/22/2011 18:32:24.174,209,B
10/22/2011 18:35:32.190,209,B
10/22/2011 18:35:33.557,209,B
10/22/2011 18:36:00.424,209,B
10/22/2011 18:36:03.040,209,B
10/22/2011 18:36:37.657,209,B
10/22/2011 18:36:41.307,209,B
10/22/2011 18:40:12.107,111,A
10/22/2011 18:40:17.707,111,A
10/22/2011 18:40:22.607,111,A
10/22/2011 18:55:17.223,101,B
10/22/2011 18:55:17.223,102,B
10/22/2011 18:55:30.157,151,B
10/22/2011 18:55:34.657,149,B
10/22/2011 18:55:45.757,128,B
10/22/2011 19:05:42.290,150,B
10/22/2011 19:06:12.090,156,A
10/22/2011 19:07:15.973,1017,A
10/22/2011 19:15:01.790,111,A
10/22/2011 19:18:51.757,1018,A
10/22/2011 19:18:57.357,156,A
10/22/2011 19:21:43.090,149,B
10/22/2011 19:21:48.440,150,B
10/22/2011 19:30:40.924,111,A
10/22/2011 19:34:17.874,111,A
10/22/2011 19:34:23.557,111,A
10/22/2011 19:35:51.607,149,B
10/22/2011 19:36:07.807,120,B
10/22/2011 19:36:13.407,140,B
10/22/2011 19:42:01.957,211,B
10/22/2011 19:45:03.207,211,B
10/22/2011 19:45:05.007,211,B
10/22/2011 19:47:08.457,111,A
10/22/2011 19:47:16.624,111,A
10/22/2011 19:50:02.990,211,B
10/22/2011 19:51:27.590,111,A
10/22/2011 19:51:45.407,111,A
10/22/2011 19:51:57.307,211,B
10/22/2011 19:51:59.040,211,B
10/22/2011 19:52:10.057,211,B
10/22/2011 19:52:27.207,211,B
10/22/2011 19:52:28.723,211,B
10/22/2011 19:52:40.057,211,B
10/22/2011 19:52:42.223,211,B
10/22/2011 19:52:42.957,211,B
10/22/2011 19:52:52.057,211,B
10/22/2011 19:53:12.223,211,B
10/22/2011 19:53:13.757,211,B
10/22/2011 19:53:22.073,211,B
10/22/2011 19:53:27.223,211,B
10/22/2011 19:53:28.374,211,B
10/22/2011 19:53:31.073,211,B
10/22/2011 19:53:57.240,211,B
10/22/2011 19:53:58.840,211,B
10/22/2011 19:54:01.073,211,B
10/22/2011 19:54:16.090,211,B
10/22/2011 19:54:59.690,211,B
10/22/2011 19:55:53.073,211,B
10/22/2011 19:56:46.973,211,B
10/22/2011 19:57:44.757,211,B
10/22/2011 19:58:34.790,211,B
10/22/2011 19:59:09.707,111,A
10/22/2011 19:59:34.907,211,B
10/22/2011 20:00:24.207,211,B
10/22/2011 20:01:10.357,211,B
10/22/2011 20:01:58.657,211,B
10/22/2011 20:02:05.940,111,A
10/22/2011 20:02:19.674,111,A
10/22/2011 20:02:20.674,111,A
10/22/2011 20:02:37.040,111,A
10/22/2011 20:03:00.090,211,B
10/22/2011 20:03:01.223,111,A
10/22/2011 20:03:04.140,111,A
10/22/2011 20:04:15.924,211,B
10/22/2011 20:05:03.073,156,A
10/22/2011 20:05:35.323,211,B
10/22/2011 20:05:54.690,156,A
10/22/2011 20:06:20.390,211,B
10/22/2011 20:07:31.290,211,B
10/22/2011 20:09:39.040,211,B
10/22/2011 20:10:42.024,1027,B
10/22/2011 20:11:53.240,211,B
10/22/2011 20:12:34.140,211,B
10/22/2011 20:14:03.024,211,B
10/22/2011 20:14:36.174,140,B
10/22/2011 20:14:45.857,140,B
10/22/2011 20:15:04.024,211,B
10/22/2011 20:16:18.274,211,B
10/22/2011 20:16:27.340,140,B
10/22/2011 20:17:39.573,211,B
10/22/2011 20:19:27.890,1028,B
10/22/2011 20:20:15.907,111,A
10/22/2011 20:20:20.223,111,A
10/22/2011 20:31:54.207,111,A
10/22/2011 20:32:21.257,128,B
10/22/2011 20:34:31.107,111,A
10/22/2011 20:34:35.823,111,A
10/22/2011 20:35:06.857,209,B
10/22/2011 20:35:28.057,209,B
10/22/2011 20:35:59.040,140,B
10/22/2011 20:37:11.857,211,B
10/22/2011 20:42:15.257,128,B
10/22/2011 20:44:12.807,1029,B
10/22/2011 20:50:37.524,1019,A
10/22/2011 20:50:49.223,1020,A
10/22/2011 20:52:15.890,140,B
10/22/2011 20:52:25.624,140,B
10/22/2011 20:54:07.190,140,B
10/22/2011 21:02:57.140,111,A
10/22/2011 21:05:00.240,149,B
10/22/2011 21:05:02.124,156,A
10/22/2011 21:05:06.674,1021,A
10/22/2011 21:06:22.740,1030,B
10/22/2011 21:06:57.490,1022,A
10/22/2011 21:07:04.674,156,A
10/22/2011 21:07:50.007,149,B
10/22/2011 21:08:37.924,1031,B
10/22/2011 21:08:49.307,1032,B
10/22/2011 21:09:02.190,152,B
10/22/2011 21:09:33.340,147,A
10/22/2011 21:09:33.340,207,A
10/22/2011 21:09:35.674,204,B
10/22/2011 21:11:19.807,152,B
10/22/2011 21:11:28.840,1033,B
10/22/2011 21:13:23.857,1034,B
10/22/2011 21:15:13.907,156,A
10/22/2011 21:17:26.690,156,A
10/22/2011 21:18:05.624,1035,B
10/22/2011 21:19:39.207,1036,B
10/22/2011 21:20:08.874,150,B
10/22/2011 21:21:54.057,1037,B
10/22/2011 21:22:14.057,111,A
10/22/2011 21:26:59.124,150,B
10/22/2011 21:28:18.540,149,B
10/22/2011 21:28:19.723,156,A
10/22/2011 21:30:57.157,128,B
10/22/2011 21:31:26.573,156,A
10/22/2011 21:31:45.490,151,B
10/22/2011 21:36:27.124,1023,A
10/22/2011 21:37:07.924,1024,A
10/22/2011 21:42:09.790,149,B
10/22/2011 21:42:57.040,149,B
10/22/2011 21:43:35.190,156,A
10/22/2011 21:43:55.557,156,A
10/22/2011 21:45:03.307,155,B
10/22/2011 21:51:30.290,1025,A
10/22/2011 21:56:47.807,111,A
10/22/2011 21:59:41.407,1026,A
10/22/2011 22:01:50.207,1038,B
10/22/2011 22:02:09.707,152,B
10/22/2011 22:02:11.174,155,B
10/22/2011 22:02:21.674,155,B
10/22/2011 22:02:23.640,157,B
10/22/2011 22:02:35.090,151,B
10/22/2011 22:02:39.157,149,B
10/22/2011 22:04:37.707,155,B
10/22/2011 22:04:55.024,155,B
10/22/2011 22:05:20.374,156,A
10/22/2011 22:05:45.207,156,A
10/22/2011 22:05:53.540,140,B
10/22/2011 22:12:20.007,204,B
10/22/2011 22:14:15.107,111,A
10/22/2011 22:18:49.124,156,A
10/22/2011 22:19:13.290,156,A
10/22/2011 22:27:04.957,118,B
10/22/2011 22:50:29.140,111,A
10/22/2011 23:06:36.624,111,A
10/22/2011 23:06:48.524,156,A
10/22/2011 23:07:11.290,156,A
10/22/2011 23:07:47.457,155,B
10/22/2011 23:08:21.223,155,B
10/22/2011 23:08:24.990,1043,B
10/22/2011 23:08:35.807,1044,B
10/22/2011 23:10:52.490,1045,B
10/22/2011 23:11:05.607,1046,B
10/22/2011 23:23:31.607,1047,B
10/22/2011 23:23:40.473,1048,B
10/22/2011 23:27:42.374,1039,A
10/22/2011 23:27:52.240,1040,A
10/22/2011 23:33:04.040,140,B
10/22/2011 23:33:13.823,140,B
10/22/2011 23:34:19.140,1049,B
10/22/2011 23:34:30.723,1041,A
10/22/2011 23:34:55.490,140,B
10/22/2011 23:34:55.957,1042,A
10/22/2011 23:35:01.057,1050,B
10/22/2011 23:35:09.557,1051,B
10/22/2011 23:35:22.257,1052,B
10/22/2011 23:35:51.290,140,B
10/22/2011 23:44:25.774,111,A
10/22/2011 23:59:56.807,111,A
10/23/2011 00:39:44.323,111,A
10/23/2011 00:54:31.390,111,A
10/23/2011 01:02:08.057,152,B
10/23/2011 01:02:18.840,1057,B
10/23/2011 01:06:45.890,1058,B
10/23/2011 01:07:39.624,1059,B
10/23/2011 01:09:15.024,1060,B
10/23/2011 01:09:33.890,1061,B
10/23/2011 01:10:09.690,1062,B
10/23/2011 01:11:20.290,140,B
10/23/2011 01:11:30.057,140,B
10/23/2011 01:12:32.190,1063,B
10/23/2011 01:13:11.457,140,B
10/23/2011 01:14:14.807,1064,B
10/23/2011 01:14:28.774,1065,B
10/23/2011 01:14:43.757,1066,B
10/23/2011 01:15:12.207,1067,B
10/23/2011 01:16:21.807,1068,B
10/23/2011 01:16:34.823,1069,B
10/23/2011 01:16:56.540,1070,B
10/23/2011 01:24:27.690,1071,B
10/23/2011 01:25:03.274,1072,B
10/23/2011 01:25:14.323,1073,B
10/23/2011 01:25:21.290,1074,B
10/23/2011 01:25:35.890,1075,B
10/23/2011 01:26:05.973,1076,B
10/23/2011 01:26:14.357,1077,B
10/23/2011 01:26:24.257,1078,B
10/23/2011 01:26:46.190,152,B
10/23/2011 01:27:42.323,140,B
10/23/2011 01:30:16.540,157,B
10/23/2011 01:30:58.307,157,B
10/23/2011 01:35:06.840,111,A
10/23/2011 01:45:44.257,147,A
10/23/2011 01:45:44.257,207,A
10/23/2011 01:46:20.007,101,B
10/23/2011 01:46:20.007,102,B
10/23/2011 01:49:24.157,111,A
10/23/2011 02:31:51.307,111,A
10/23/2011 02:45:53.174,111,A
10/23/2011 02:48:13.557,140,B
10/23/2011 02:48:20.590,140,B
10/23/2011 02:48:47.140,149,B
10/23/2011 02:49:05.190,157,B
10/23/2011 02:49:13.390,152,B
10/23/2011 02:49:23.640,1079,B
10/23/2011 02:50:33.557,140,B
10/23/2011 02:50:49.690,1053,A
10/23/2011 02:51:02.740,1054,A
10/23/2011 02:58:02.740,1080,B
10/23/2011 02:58:18.740,152,B
10/23/2011 02:58:22.924,157,B
10/23/2011 02:58:52.707,156,A
10/23/2011 02:58:52.723,1055,A
10/23/2011 02:59:57.990,1056,A
10/23/2011 03:00:48.657,156,A
10/23/2011 03:01:01.040,151,B
10/23/2011 03:28:41.374,111,A
10/23/2011 03:42:29.124,111,A
10/23/2011 04:27:08.457,111,A
10/23/2011 04:40:45.707,111,A
10/23/2011 05:26:15.390,111,A
10/23/2011 05:39:44.690,111,A
10/23/2011 06:06:12.090,204,B
10/23/2011 06:07:52.090,204,B
10/23/2011 06:10:32.723,204,B
10/23/2011 06:25:54.774,111,A
10/23/2011 06:39:03.073,111,A
10/23/2011 06:49:16.857,120,B
10/23/2011 06:49:46.807,120,B
10/23/2011 07:25:20.573,111,A
10/23/2011 07:38:46.674,111,A
10/23/2011 08:22:17.024,118,B
10/23/2011 08:22:21.024,128,B
10/23/2011 08:25:02.540,111,A
10/23/2011 08:33:41.657,155,B
10/23/2011 08:34:02.890,108,A
10/23/2011 08:36:04.374,108,A
10/23/2011 08:36:26.874,155,B
10/23/2011 08:36:28.440,152,B
10/23/2011 08:36:43.973,159,B
10/23/2011 08:36:51.790,123,B
10/23/2011 08:37:01.907,129,B
10/23/2011 08:38:30.274,111,A
10/23/2011 08:49:45.323,120,B
10/23/2011 08:50:14.740,120,B
10/23/2011 08:58:15.640,128,B
10/23/2011 09:23:54.557,111,A
10/23/2011 09:33:35.174,118,B
10/23/2011 09:37:36.407,111,A
10/23/2011 10:04:42.807,127,A
10/23/2011 10:04:42.807,207,A
10/23/2011 10:05:01.573,207,A
10/23/2011 10:05:01.590,127,A
10/23/2011 10:18:35.124,1083,B
10/23/2011 10:18:47.924,1084,B
10/23/2011 10:22:33.624,111,A
10/23/2011 10:24:18.540,148,A
10/23/2011 10:26:27.090,148,A
10/23/2011 10:27:29.290,103,B
10/23/2011 10:27:42.107,103,B
10/23/2011 10:28:12.157,103,B
10/23/2011 10:28:24.657,103,B
10/23/2011 10:29:26.557,1081,A
10/23/2011 10:30:13.007,1082,A
10/23/2011 10:32:07.207,148,A
10/23/2011 10:32:53.290,103,B
10/23/2011 10:34:28.857,148,A
10/23/2011 10:36:22.774,111,A
10/23/2011 10:44:01.924,120,B
10/23/2011 10:44:04.757,140,B
10/23/2011 11:00:38.640,129,B
10/23/2011 11:00:39.140,123,B
10/23/2011 11:00:54.407,159,B
10/23/2011 11:01:08.323,152,B
10/23/2011 11:01:47.323,118,B
10/23/2011 11:01:51.090,128,B
10/23/2011 11:18:52.407,156,A
10/23/2011 11:20:55.540,111,A
10/23/2011 11:34:19.240,156,A
10/23/2011 11:35:01.490,111,A
10/23/2011 11:44:35.507,156,A
10/23/2011 11:49:35.290,140,B
10/23/2011 11:49:45.157,140,B
10/23/2011 11:50:41.257,156,A
10/23/2011 11:51:29.290,140,B
10/23/2011 11:53:15.557,140,B
10/23/2011 12:03:21.340,140,B
10/23/2011 12:03:31.190,140,B
10/23/2011 12:05:12.857,140,B
10/23/2011 12:18:05.524,128,B
10/23/2011 12:19:08.674,111,A
10/23/2011 12:33:22.840,111,A
10/23/2011 12:39:04.124,204,B
10/23/2011 12:58:02.190,1085,A
10/23/2011 12:59:54.040,140,B
10/23/2011 13:00:54.174,1086,A
10/23/2011 13:02:25.407,140,B
10/23/2011 13:02:35.190,140,B
10/23/2011 13:02:58.323,140,B
10/23/2011 13:04:06.774,128,B
10/23/2011 13:17:02.157,111,A
10/23/2011 13:21:25.940,140,B
10/23/2011 13:21:35.774,140,B
10/23/2011 13:23:17.257,140,B
10/23/2011 13:23:35.240,120,B
10/23/2011 13:31:26.073,111,A
10/23/2011 13:36:34.024,128,B
10/23/2011 14:11:51.240,118,B
10/23/2011 14:15:02.573,111,A
10/23/2011 14:29:30.390,111,A
10/23/2011 15:13:10.457,111,A
10/23/2011 15:27:36.907,111,A
10/23/2011 16:11:28.157,111,A
10/23/2011 16:15:11.624,111,A
10/23/2011 16:18:29.307,120,B
10/23/2011 16:18:32.640,140,B
10/23/2011 16:18:52.524,140,B
10/23/2011 16:19:01.940,152,B
10/23/2011 16:19:01.957,140,B
10/23/2011 16:20:00.424,123,B
10/23/2011 16:20:10.540,129,B
10/23/2011 16:30:50.424,140,B
10/23/2011 16:31:00.174,140,B
10/23/2011 16:31:56.674,111,A
10/23/2011 16:32:41.640,140,B
10/23/2011 16:33:20.357,155,B
10/23/2011 16:33:58.723,211,B
10/23/2011 16:34:02.973,211,B
10/23/2011 16:34:04.973,211,B
10/23/2011 16:34:06.740,211,B
10/23/2011 16:34:12.740,111,A
10/23/2011 16:34:21.973,111,A
10/23/2011 16:36:09.723,211,B
10/23/2011 16:36:12.957,211,B
10/23/2011 16:36:15.274,211,B
10/23/2011 16:36:30.457,155,B
10/23/2011 16:36:55.973,111,A
10/23/2011 17:27:03.957,111,A
10/23/2011 17:36:36.457,155,B
10/23/2011 17:37:10.057,1087,A
10/23/2011 17:37:54.857,1088,A
10/23/2011 17:39:07.040,111,A
10/23/2011 17:39:11.707,111,A
10/23/2011 17:41:02.424,111,A
10/23/2011 17:41:06.073,111,A
10/23/2011 17:41:10.690,211,B
10/23/2011 17:41:13.807,211,B
10/23/2011 17:41:14.590,211,B
10/23/2011 17:41:16.340,211,B
10/23/2011 17:41:16.823,111,A
10/23/2011 17:41:25.957,111,A
10/23/2011 17:41:27.957,111,A
10/23/2011 17:41:32.557,111,A
10/23/2011 17:42:14.290,211,B
10/23/2011 17:42:17.340,211,B
10/23/2011 17:42:21.007,211,B
10/23/2011 17:42:24.540,155,B
10/23/2011 17:42:35.674,159,B
10/23/2011 17:57:46.557,111,A
10/23/2011 18:17:20.640,111,A
10/23/2011 18:19:17.790,156,A
10/23/2011 18:19:52.940,156,A
10/23/2011 18:19:56.457,158,A
10/23/2011 18:20:42.290,158,A
10/23/2011 18:20:50.924,118,B
10/23/2011 18:20:54.690,128,B
10/23/2011 18:46:17.857,128,B
10/23/2011 18:56:52.374,111,A
10/23/2011 19:13:20.107,111,A
10/23/2011 19:21:40.240,118,B
10/23/2011 19:54:45.874,111,A
10/23/2011 19:55:49.257,155,B
10/23/2011 19:55:52.473,111,A
10/23/2011 19:55:57.590,111,A
10/23/2011 19:56:08.124,157,B
10/23/2011 19:56:16.640,102,B
10/23/2011 19:56:16.707,101,B
10/23/2011 19:56:51.073,157,B
10/23/2011 20:04:55.240,149,B
10/23/2011 20:05:00.040,151,B
10/23/2011 20:05:06.307,140,B
10/23/2011 20:06:46.290,149,B
10/23/2011 20:07:05.307,157,B
10/23/2011 20:07:33.390,147,A
10/23/2011 20:07:33.407,207,A
10/23/2011 20:08:22.140,207,A
10/23/2011 20:08:22.157,147,A
10/23/2011 20:10:04.740,209,B
10/23/2011 20:10:14.223,209,B
10/23/2011 20:10:36.374,209,B
10/23/2011 20:10:52.757,209,B
10/23/2011 20:11:21.674,111,A
10/23/2011 20:12:34.223,129,B
10/23/2011 20:12:34.740,123,B
10/23/2011 20:13:02.807,159,B
10/23/2011 20:13:43.157,210,B
10/23/2011 20:14:02.640,209,B
10/23/2011 20:14:06.640,209,B
10/23/2011 20:16:29.107,140,B
10/23/2011 20:16:38.890,140,B
10/23/2011 20:17:05.024,210,B
10/23/2011 20:18:20.524,140,B
10/23/2011 20:27:33.207,209,B
10/23/2011 20:27:46.757,209,B
10/23/2011 20:30:36.440,149,B
10/23/2011 20:30:36.457,118,B
10/23/2011 20:30:38.957,128,B
10/23/2011 20:32:51.973,140,B
10/23/2011 20:35:41.723,131,B
10/23/2011 20:35:49.290,131,B
10/23/2011 20:35:49.790,131,B
10/23/2011 20:35:51.174,131,B
10/23/2011 20:35:52.973,131,B
10/23/2011 20:35:56.257,131,B
10/23/2011 20:35:57.973,131,B
10/23/2011 20:36:01.073,131,B
10/23/2011 20:36:02.540,131,B
10/23/2011 20:36:05.007,131,B
10/23/2011 20:36:06.990,131,B
10/23/2011 20:36:09.857,131,B
10/23/2011 20:36:11.490,131,B
10/23/2011 20:36:13.590,131,B
10/23/2011 20:36:15.823,131,B
10/23/2011 20:36:18.424,131,B
10/23/2011 20:36:20.240,131,B
10/23/2011 20:36:22.257,131,B
10/23/2011 20:36:24.757,131,B
10/23/2011 20:36:27.207,131,B
10/23/2011 20:36:29.240,131,B
10/23/2011 20:36:31.124,131,B
10/23/2011 20:36:33.790,131,B
10/23/2011 20:36:36.124,131,B
10/23/2011 20:36:38.274,131,B
10/23/2011 20:36:40.040,131,B
10/23/2011 20:36:42.907,131,B
10/23/2011 20:36:45.124,131,B
10/23/2011 20:36:47.390,131,B
10/23/2011 20:36:49.040,131,B
10/23/2011 20:36:51.940,131,B
10/23/2011 20:36:52.440,131,B
10/23/2011 20:37:40.357,131,B
10/23/2011 20:37:42.740,131,B
10/23/2011 20:38:18.624,131,B
10/23/2011 20:38:20.990,131,B
10/23/2011 20:38:54.840,131,B
10/23/2011 20:38:57.207,131,B
10/23/2011 20:39:30.907,131,B
10/23/2011 20:39:33.274,131,B
10/23/2011 20:40:07.207,131,B
10/23/2011 20:40:09.590,131,B
10/23/2011 20:40:43.990,131,B
10/23/2011 20:40:46.340,131,B
10/23/2011 20:41:20.907,131,B
10/23/2011 20:41:23.274,131,B
10/23/2011 20:42:18.274,153,B
10/23/2011 20:42:19.573,111,A
10/23/2011 20:42:31.107,111,A
10/23/2011 20:42:36.540,111,A
10/23/2011 20:42:50.790,111,A
10/23/2011 20:42:57.774,111,A
10/23/2011 20:44:24.990,111,A
10/23/2011 20:44:28.240,111,A
10/23/2011 20:55:33.223,140,B
10/23/2011 20:55:43.107,140,B
10/23/2011 20:57:24.857,140,B
10/23/2011 20:58:26.807,1089,A
10/23/2011 21:00:20.274,1090,A
10/23/2011 21:02:21.807,211,B
10/23/2011 21:04:04.940,128,B
10/23/2011 21:04:16.907,111,A
10/23/2011 21:04:21.407,111,A
10/23/2011 21:07:13.490,111,A
10/23/2011 21:07:24.307,211,B
10/23/2011 21:07:25.590,211,B
10/23/2011 21:07:28.874,211,B
10/23/2011 21:07:31.157,211,B
10/23/2011 21:07:34.707,211,B
10/23/2011 21:07:39.674,111,A
10/23/2011 21:07:43.340,111,A
10/23/2011 21:08:59.707,156,A
10/23/2011 21:09:14.024,156,A
10/23/2011 21:10:04.507,147,A
10/23/2011 21:10:04.507,207,A
10/23/2011 21:39:24.524,118,B
10/23/2011 21:41:26.690,147,A
10/23/2011 21:41:26.707,207,A
10/23/2011 21:41:32.457,111,A
10/23/2011 21:41:44.257,111,A
10/23/2011 21:41:49.473,111,A
10/23/2011 21:43:41.240,211,B
10/23/2011 21:44:28.823,111,A
10/23/2011 21:44:33.540,111,A
10/23/2011 21:46:11.124,159,B
10/23/2011 21:46:16.857,123,B
10/23/2011 21:46:26.973,129,B
10/23/2011 21:47:27.124,140,B
10/23/2011 21:52:23.840,211,B
10/23/2011 21:52:34.307,111,A
10/23/2011 21:52:42.640,111,A
10/23/2011 21:53:26.440,211,B
10/23/2011 21:53:30.490,111,A
10/23/2011 21:53:34.723,111,A
10/23/2011 21:54:31.857,211,B
10/23/2011 21:55:58.440,211,B
10/23/2011 21:56:45.107,211,B
10/23/2011 21:57:05.390,211,B
10/23/2011 21:57:14.257,211,B
10/23/2011 22:00:13.890,140,B
10/23/2011 22:00:23.757,140,B
10/23/2011 22:03:36.557,111,A
10/23/2011 22:06:56.723,111,A
10/23/2011 22:07:01.207,111,A
10/23/2011 22:07:21.907,211,B
10/23/2011 22:07:35.640,111,A
10/23/2011 22:07:40.124,111,A
10/23/2011 22:08:54.674,111,A
10/23/2011 22:09:01.040,111,A
10/23/2011 22:09:23.240,111,A
10/23/2011 22:09:25.774,111,A
10/23/2011 22:11:40.924,211,B
10/23/2011 22:12:54.424,211,B
10/23/2011 22:13:44.407,211,B
10/23/2011 22:15:04.723,211,B
10/23/2011 22:15:53.723,211,B
10/23/2011 22:16:00.657,111,A
10/23/2011 22:16:04.607,111,A
10/23/2011 22:16:35.823,211,B
10/23/2011 22:18:29.007,211,B
10/23/2011 22:18:48.740,111,A
10/23/2011 22:18:51.007,111,A
10/23/2011 22:30:36.223,111,A
10/23/2011 22:30:43.940,111,A
10/23/2011 22:30:44.257,111,A
10/23/2011 22:31:02.473,111,A
10/23/2011 22:31:11.990,155,B
10/23/2011 22:32:21.240,111,A
10/23/2011 22:39:20.407,155,B
10/23/2011 22:39:34.290,111,A
10/23/2011 22:39:36.807,111,A
10/23/2011 22:39:42.207,1091,A
10/23/2011 22:43:02.157,129,B
10/23/2011 22:43:02.674,123,B
10/23/2011 22:43:03.407,1092,A
10/23/2011 22:43:06.907,159,B
10/23/2011 22:43:18.274,152,B
10/23/2011 22:52:16.557,111,A
10/23/2011 22:53:44.573,157,B
10/23/2011 22:56:21.774,210,B
10/23/2011 22:56:23.524,210,B
10/23/2011 22:56:25.690,210,B
10/23/2011 22:56:47.424,210,B
10/23/2011 22:57:09.657,155,B
10/23/2011 22:57:21.840,101,B
10/23/2011 22:57:21.857,102,B
10/23/2011 22:57:33.524,140,B
10/23/2011 22:59:44.624,210,B
10/23/2011 22:59:48.573,210,B
10/23/2011 23:00:02.307,210,B
10/23/2011 23:00:45.573,210,B
10/23/2011 23:00:47.624,210,B
10/23/2011 23:01:48.124,210,B
10/23/2011 23:01:48.707,210,B
10/23/2011 23:02:00.323,210,B
10/23/2011 23:02:47.924,210,B
10/23/2011 23:09:47.757,210,B
10/23/2011 23:12:45.073,210,B
10/23/2011 23:12:48.840,210,B
10/23/2011 23:13:22.940,210,B
10/23/2011 23:14:45.174,210,B
